Ligand	ECMp	Barcode	Cells_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess_SE	Cells_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess_SE	Cytoplasm_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess_SE	Cytoplasm_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess_SE	Spot_PA_SpotCellCountLog2RUVLoess_SE	Nuclei_PA_Cycle_DNA2NProportionLogitRUVLoess_SE	Spot_PA_SpotCellCount_SE	Well	MEP	CellLine	LigandSet	Ligand1	Ligand2	ECMSet	ECM1	ECM2	ECM3	EndpointDAPI	Endpoint488	Endpoint555	Endpoint647	CellLineAn	Ligand1An	Ligand2An	ECM1An	ECM2An	ECM3An	CellLineLx	Ligand1Lx	Ligand2Lx	ECM1Lx	ECM2Lx	ECM3Lx	395nmLx	488nmLx	555nmLx	640nmLx	750nmLx	Well_Ligand	PinDiameter	Cells_CP_AreaShape_AreaLog2RUVLoess	Cells_CP_AreaShape_CompactnessLog2RUVLoess	Cells_CP_AreaShape_ExtentLog2RUVLoess	Cells_CP_AreaShape_FormFactorLog2RUVLoess	Cells_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Cells_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Cells_CP_AreaShape_MaximumRadiusLog2RUVLoess	Cells_CP_AreaShape_MeanRadiusLog2RUVLoess	Cells_CP_AreaShape_MedianRadiusLog2RUVLoess	Cells_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Cells_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Cells_CP_AreaShape_PerimeterLog2RUVLoess	Cells_CP_AreaShape_SolidityLog2RUVLoess	Cytoplasm_CP_AreaShape_AreaLog2RUVLoess	Cytoplasm_CP_AreaShape_CompactnessLog2RUVLoess	Cytoplasm_CP_AreaShape_ExtentLog2RUVLoess	Cytoplasm_CP_AreaShape_FormFactorLog2RUVLoess	Cytoplasm_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Cytoplasm_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Cytoplasm_CP_AreaShape_MaximumRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MeanRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MedianRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Cytoplasm_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Cytoplasm_CP_AreaShape_PerimeterLog2RUVLoess	Cytoplasm_CP_AreaShape_SolidityLog2RUVLoess	Nuclei_CP_AreaShape_AreaLog2RUVLoess	Nuclei_CP_AreaShape_CompactnessLog2RUVLoess	Nuclei_CP_AreaShape_ExtentLog2RUVLoess	Nuclei_CP_AreaShape_FormFactorLog2RUVLoess	Nuclei_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Nuclei_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Nuclei_CP_AreaShape_MaximumRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MeanRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MedianRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Nuclei_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Nuclei_CP_AreaShape_PerimeterLog2RUVLoess	Nuclei_CP_AreaShape_SolidityLog2RUVLoess	Cells_CP_Intensity_IntegratedIntensity_ActinLog2RUVLoess	Cells_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess	Cells_CP_Intensity_MedianIntensity_ActinLog2RUVLoess	Cells_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_ActinLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_CellMaskLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_DapiLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_ActinLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_CellMaskLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_DapiLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess	Nuclei_CP_Intensity_IntegratedIntensity_DapiLog2RUVLoess	Nuclei_CP_Intensity_MedianIntensity_DapiLog2RUVLoess	Spot_PA_SpotCellCountLog2RUVLoess	Nuclei_PA_Cycle_DNA2NProportionLogitRUVLoess	Nuclei_PA_Cycle_DNA4NProportionLogitRUVLoess	Nuclei_CP_AreaShape_EccentricityLogitRUVLoess	Spot_PA_SpotCellCount	Spot_PA_ReplicateCount	QA_LowReplicateCount
TNFSF11|1	COL4	LI8X00523	0.15175	0.12456	0.18155	0.12383	0.06398	0.16908	5.540	B02	COL4_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	COL4_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-COL4_Own-SigmaAldrichOwn_C5533_044M410V	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	COL4_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.985	0.09384	-0.6211	-0.4539	5.435	5.471	3.861	2.470	2.352	4.946	4.941	7.016	-0.1472525	7.831	3.093	-2.723	-4.408	5.735	5.471	1.6303	0.31116	-9.117e-03	4.946	5.328	7.900	-2.2469	9.735	0.09865	-0.5608	-0.3911	5.319	5.315	3.773	2.395	2.296	4.812	4.838	6.881	-0.10941	20.47	17.66	10.563	7.663	18.51	20.04	20.13	15.68	10.736	12.28	12.40	7.695	22.55	12.82	7.401	1.331311	-1.3111072	1.1333	162.00	15	FALSE
TNFSF11|1	COL5A1	LI8X00523	0.07141	0.08814	0.09479	0.08887	0.06734	0.11006	4.092	B02	COL5A1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	COL5A1_P20908	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-COL5A1_P20908-EMDMilliporeOwn_CC077_2587250	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	COL5A1_P20908	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.096	0.11313	-0.6270	-0.4609	5.496	5.529	3.879	2.495	2.371	4.992	4.978	7.093	-0.1254693	7.928	3.134	-2.718	-4.387	5.810	5.529	1.6526	0.32450	-1.156e-02	4.992	5.342	7.967	-2.2130	9.862	0.11596	-0.5880	-0.4030	5.341	5.359	3.808	2.422	2.326	4.850	4.863	6.919	-0.10785	20.82	17.82	10.809	7.663	18.77	20.31	20.38	15.90	10.962	12.36	12.40	7.712	22.61	12.89	7.264	0.868084	-0.8967361	1.2045	148.00	15	FALSE
TNFSF11|1	DCN|A	LI8X00523	0.08314	0.06852	0.10281	0.07204	0.03320	0.10775	3.289	B02	DCN|A_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES3p2s3	DCN|A_P07585|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-DCN|A_P07585|1-RnDSystemsOwn_143DE_CWT0514021	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	DCN|A_P07585|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.988	0.10225	-0.6520	-0.5007	5.486	5.494	3.887	2.504	2.365	4.964	4.976	7.058	-0.1696196	7.792	3.037	-2.845	-4.502	5.774	5.494	1.4810	0.25446	-1.698e-02	4.964	5.357	7.964	-2.3212	9.801	0.10060	-0.5789	-0.3966	5.328	5.348	3.779	2.404	2.307	4.828	4.853	6.917	-0.10860	20.68	17.85	10.768	7.758	18.64	20.12	20.26	15.68	10.945	12.41	12.40	7.786	22.56	12.92	7.267	0.845389	-0.7994002	1.1673	150.50	14	FALSE
TNFSF11|1	DSG2	LI8X00523	0.09206	0.07237	0.10018	0.07215	0.04883	0.13645	7.522	B02	DSG2_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	DSG2_Q14126	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-DSG2_Q14126-RnDSystemsOwn_947DM_DGL0514101	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	DSG2_Q14126	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.981	0.11352	-0.5933	-0.4459	5.435	5.456	3.879	2.507	2.351	4.977	4.988	7.077	-0.1268103	7.842	2.999	-2.750	-4.419	5.767	5.456	1.6085	0.33885	-8.329e-03	4.977	5.326	7.958	-2.2725	9.692	0.09914	-0.5711	-0.3816	5.303	5.334	3.783	2.376	2.244	4.825	4.845	6.900	-0.10539	20.68	17.78	10.616	7.729	18.64	20.19	20.21	15.71	10.785	12.33	12.35	7.772	22.53	12.87	7.398	1.194769	-1.1434127	1.1425	163.00	15	FALSE
TNFSF11|1	ECM1|1	LI8X00523	0.11700	0.11425	0.14677	0.11609	0.06239	0.19675	5.146	B02	ECM1|1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	ECM1|1_Q16610|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-ECM1|1_Q16610|1-RnDSystemsOwn_3937EC_FQD0113111	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ECM1|1_Q16610|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.995	0.16015	-0.6107	-0.4688	5.430	5.505	3.899	2.498	2.345	4.969	4.970	7.047	-0.1032200	7.717	3.265	-2.764	-4.480	5.778	5.505	1.3310	0.23480	-1.342e-02	4.969	5.335	7.947	-2.2675	9.798	0.12919	-0.5702	-0.3777	5.319	5.341	3.790	2.386	2.239	4.821	4.843	6.880	-0.09544	20.81	17.99	10.717	7.773	18.69	20.20	20.41	15.88	10.850	12.37	12.47	7.799	22.64	12.86	7.393	1.009810	-0.8804604	1.1985	156.00	15	FALSE
TNFSF11|1	ELN|3	LI8X00523	0.15439	0.10803	0.31596	0.10622	0.14688	0.18652	11.243	B02	ELN|3_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ELN|3_P15502|3	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-ELN|3_P15502|3-BioMatrixOwn_5052_7271	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	not_yet_specified	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.300	0.14705	-0.6548	-0.5750	5.659	5.724	4.061	2.665	2.546	5.167	5.150	7.240	-0.1377714	8.365	2.576	-2.464	-4.075	5.942	5.724	2.2610	0.57571	3.366e-01	5.167	5.512	8.079	-1.9581	9.956	0.08517	-0.5891	-0.3796	5.398	5.432	3.892	2.495	2.328	4.920	4.955	6.981	-0.10514	21.40	18.19	10.614	7.758	19.17	20.56	20.65	16.18	10.796	12.09	11.87	7.804	22.58	12.83	7.013	1.097364	-1.0654543	1.2010	127.50	14	FALSE
TNFSF11|1	FBN1	LI8X00523	0.12110	0.09561	0.13200	0.09891	0.04772	0.10164	8.169	B02	FBN1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	FBN1_P35555	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-FBN1_P35555-LynnSakaiLabOwn_notavailable_notavailable	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	FBN1_P35555	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.897	0.11219	-0.5845	-0.4148	5.366	5.412	3.852	2.460	2.301	4.946	4.957	6.980	-0.1029494	7.727	3.097	-2.709	-4.328	5.718	5.412	1.5683	0.23847	-1.726e-02	4.946	5.308	7.852	-2.2517	9.628	0.10645	-0.5514	-0.3565	5.253	5.276	3.766	2.370	2.251	4.816	4.827	6.823	-0.09139	20.49	17.75	10.689	7.863	18.52	20.08	20.22	15.69	10.854	12.40	12.49	7.873	22.53	12.99	7.517	1.440474	-1.3246170	1.1326	173.50	14	FALSE
TNFSF11|1	FN1|1	LI8X00523	0.09413	0.08383	0.14277	0.08417	0.02800	0.16326	6.502	B02	FN1|1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES1p2s3	FN1|1_P02751|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-FN1|1_P02751|1-RnDSystemsOwn_1918FN_MQC0914071	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	FN1|1_P02751|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.910	0.09652	-0.5999	-0.4358	5.388	5.428	3.854	2.469	2.340	4.931	4.968	7.001	-0.1289416	7.720	3.157	-2.794	-4.446	5.713	5.428	1.2763	0.18787	-1.232e-02	4.931	5.287	7.871	-2.3453	9.676	0.09341	-0.5668	-0.3724	5.257	5.286	3.750	2.356	2.227	4.768	4.802	6.839	-0.10756	20.51	17.68	10.571	7.683	18.50	20.04	20.25	15.72	10.804	12.31	12.36	7.726	22.40	12.87	7.465	1.447390	-1.4255450	1.1128	172.00	14	FALSE
TNFSF11|1	GAP43|1	LI8X00523	0.12824	0.10906	0.17423	0.10820	0.03197	0.16564	3.391	B02	GAP43|1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	GAP43|1_P17677|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-GAP43|1_P17677|1-abcamOwn_ab114188_E40314457	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	GAP43|1_P17677|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.105	0.12471	-0.6550	-0.4926	5.480	5.495	3.888	2.493	2.364	5.003	4.985	7.110	-0.1460083	7.982	2.974	-2.680	-4.352	5.798	5.495	1.7428	0.36893	-5.235e-03	5.003	5.294	7.966	-2.1795	9.792	0.11762	-0.5948	-0.4224	5.339	5.357	3.773	2.399	2.258	4.821	4.834	6.908	-0.11416	20.90	18.10	10.819	7.816	18.98	20.38	20.54	16.12	11.018	12.39	12.46	7.863	22.64	13.00	7.301	0.577745	-0.5440648	1.2178	151.00	15	FALSE
TNFSF11|1	HA<500kDa	LI8X00523	0.14457	0.13908	0.14871	0.13779	0.04175	0.16193	4.481	B02	HA<500kDa_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	hyaluronic_acid_less_than_500kDa_chebi16336	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	compound-hyaluronic_acid_less_than_500kDa_chebi16336-RnDSystemsOwn_GLR001_1254988	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	LOR-0007	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.997	0.08898	-0.6188	-0.4777	5.445	5.508	3.872	2.471	2.320	4.988	4.992	7.051	-0.1326101	8.027	3.028	-2.722	-4.369	5.769	5.508	1.7950	0.34296	-8.074e-03	4.988	5.311	7.938	-2.2165	9.682	0.09808	-0.5900	-0.3965	5.297	5.315	3.754	2.372	2.194	4.796	4.819	6.867	-0.12326	20.86	17.89	10.723	7.744	18.81	20.32	20.39	15.87	10.885	12.31	12.38	7.752	22.51	12.92	7.329	1.005580	-1.0058338	1.1442	155.00	15	FALSE
TNFSF11|1	HA>500kDa	LI8X00523	0.08397	0.09274	0.11069	0.08932	0.03685	0.14135	4.634	B02	HA>500kDa_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	hyaluronic_acid_greater_than_500kDa_chebi16336	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	compound-hyaluronic_acid_greater_than_500kDa_chebi16336-RnDSystemsOwn_GLR002_1308787	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	LOR-0005	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.154	0.10216	-0.6246	-0.4786	5.499	5.554	3.932	2.527	2.374	5.026	5.020	7.107	-0.1407681	8.075	2.911	-2.698	-4.339	5.826	5.554	1.8384	0.46593	-1.489e-02	5.026	5.351	7.990	-2.2026	9.796	0.08667	-0.5621	-0.3743	5.361	5.385	3.839	2.434	2.343	4.859	4.886	6.923	-0.09892	20.65	17.80	10.512	7.543	18.73	20.22	20.25	15.84	10.727	12.28	12.16	7.585	22.46	12.73	7.287	1.348676	-1.3752316	1.1565	151.00	15	FALSE
TNFSF11|1	ICAM1	LI8X00523	0.08444	0.06637	0.10331	0.06882	0.04285	0.11111	4.151	B02	ICAM1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ICAM1_P05362	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	protein-ICAM1_P05362-RnDSystemsOwn_720IC_DLA0914091	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ICAM1_P05362	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.020	0.11828	-0.6097	-0.4577	5.433	5.463	3.852	2.487	2.367	4.962	4.955	7.047	-0.1231252	7.867	3.000	-2.705	-4.392	5.759	5.463	1.7435	0.32279	-1.513e-02	4.962	5.288	7.908	-2.2747	9.717	0.09377	-0.5875	-0.4039	5.305	5.333	3.784	2.389	2.319	4.808	4.826	6.861	-0.11906	20.80	17.88	10.613	7.640	18.82	20.31	20.28	15.82	10.811	12.27	12.44	7.661	22.49	12.80	7.271	1.217499	-1.1171971	1.1880	150.00	15	FALSE
TNFSF11|1	ITGA10B1	LI8X00523	0.09333	0.11038	0.12231	0.10805	0.04516	0.21263	4.933	B02	ITGA10B1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ITGA10B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-ITGA10B1_Own-RnDSystemsOwn_7827AB_DCSO0312101	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ITGA10B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.004	0.13156	-0.6273	-0.4674	5.479	5.528	3.899	2.501	2.355	5.015	5.014	7.082	-0.1243217	8.132	2.929	-2.675	-4.320	5.756	5.528	1.8366	0.46973	-9.960e-03	5.015	5.302	7.949	-2.1754	9.727	0.10972	-0.5960	-0.4040	5.317	5.343	3.774	2.382	2.247	4.808	4.824	6.892	-0.11141	20.73	17.88	10.774	7.747	18.89	20.33	20.32	16.00	10.940	12.38	12.38	7.801	22.52	12.89	7.262	1.063243	-1.0795517	1.0965	151.00	15	FALSE
TNFSF11|1	ITGA2B1	LI8X00523	0.09905	0.10338	0.10931	0.10595	0.04117	0.16576	5.107	B02	ITGA2B1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ITGA2B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-ITGA2B1_Own-RnDSystemsOwn_5698A2_STF0413021	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ITGA2B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.886	0.11778	-0.6125	-0.4374	5.401	5.438	3.850	2.446	2.329	4.959	4.954	7.009	-0.1358587	7.838	2.988	-2.783	-4.474	5.746	5.438	1.5451	0.22344	-3.011e-03	4.959	5.299	7.896	-2.3152	9.731	0.10015	-0.5694	-0.3766	5.315	5.345	3.778	2.388	2.253	4.813	4.836	6.868	-0.11314	20.55	17.75	10.664	7.708	18.63	20.10	20.14	15.70	10.836	12.31	12.42	7.720	22.58	12.90	7.323	0.966024	-1.0456898	1.1197	153.00	15	FALSE
TNFSF11|1	ITGA3B1	LI8X00523	0.09619	0.10902	0.08668	0.11060	0.04747	0.16752	4.242	B02	ITGA3B1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ITGA3B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-ITGA3B1_Own-RnDSystemsOwn_2840A3_NZL1913071	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ITGA3B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.018	0.12670	-0.5984	-0.4366	5.471	5.492	3.877	2.488	2.358	4.975	4.978	7.093	-0.1012167	7.835	3.117	-2.749	-4.430	5.795	5.492	1.5394	0.27915	-1.808e-02	4.975	5.307	7.961	-2.2814	9.771	0.10703	-0.5640	-0.4032	5.314	5.349	3.785	2.383	2.253	4.829	4.829	6.890	-0.10226	20.85	17.95	10.789	7.763	18.75	20.18	20.30	15.86	10.937	12.39	12.49	7.737	22.58	12.95	7.304	0.568475	-0.6114071	1.1197	150.00	15	FALSE
TNFSF11|1	ITGA4B1	LI8X00523	0.10653	0.10000	0.11501	0.10251	0.05586	0.17006	5.366	B02	ITGA4B1_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ITGA4B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-ITGA4B1_Own-RnDSystemsOwn_5668A4_SNE1514081	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ITGA4B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	9.968	0.11956	-0.5952	-0.4385	5.418	5.440	3.876	2.473	2.357	4.956	4.957	7.015	-0.1105527	7.714	3.147	-2.865	-4.534	5.755	5.440	1.4706	0.18349	-2.769e-02	4.956	5.328	7.906	-2.4221	9.788	0.09466	-0.5605	-0.3703	5.335	5.348	3.798	2.417	2.298	4.851	4.869	6.929	-0.08994	20.64	17.70	10.637	7.669	18.44	19.90	20.05	15.46	10.809	12.27	12.27	7.692	22.45	12.80	7.331	1.305016	-1.3119136	1.1683	154.00	14	FALSE
TNFSF11|1	ITGA6B4	LI8X00523	0.10334	0.09529	0.12745	0.09669	0.02616	0.12936	4.084	B02	ITGA6B4_TNFSF11|1	MCF10A	LS5p1s3	TNFSF11|1_O14788|1	NA	ES2p2s3	ITGA6B4_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-TNFSF11|1_O14788|1-RnDSystemsOwn_390TN010CF_EPM2212091	NA	proteinset-ITGA6B4_Own-RnDSystemsOwn_5497A6_SPF0113091	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	TNFSF11|1_O14788|1	NA	ITGA6B4_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	B02_TNFSF11|1	350	10.042	0.10964	-0.6441	-0.4958	5.445	5.476	3.873	2.473	2.343	4.987	4.962	7.074	-0.1376502	7.907	3.000	-2.762	-4.468	5.757	5.476	1.6481	0.31411	-8.745e-03	4.987	5.320	7.962	-2.2900	9.746	0.09333	-0.5857	-0.4149	5.305	5.347	3.761	2.362	2.285	4.832	4.853	6.870	-0.11009	20.71	17.91	10.748	7.750	18.84	20.29	20.39	15.91	10.956	12.38	12.39	7.787	22.63	13.04	7.300	0.812932	-0.8458838	1.1789	149.00	15	FALSE
